Marka,Model,KM,Yakit,Yil,Fiyat
fiat,linea,75073,dizel,2017,515000
fiat,fiorino,33422,dizel,2017,310000
fiat,doblo,263944,dizel,2017,345000
renault,symbol,2240,dizel,2017,405000
fiat,punto,1750,dizel,2017,465000
renault,fluence,202284,dizel,2017,575000
renault,symbol,153594,dizel,2017,595000
ford,focus,21227,dizel,2017,410000
toyota,yaris,83856,dizel,2017,570000
citroen,berlingo,309412,dizel,2017,210000
citroen,c- elysee,149846,dizel,2017,505000
opel,meriva,205616,dizel,2017,405000
fiat,egea,688,dizel,2017,650000
fiat,egea,2760,dizel,2017,460000
fiat,doblo,1370,dizel,2017,623000
dacia,logan,87465,dizel,2017,550000
renault,trafic,6855,dizel,2017,965000
toyota,yaris,1965,dizel,2017,450000
ford,tourneo courier,73878,dizel,2017,620000
volkswagen,crafter,695007,dizel,2017,350000
renault,symbol,182202,dizel,2017,575000
renault,symbol,152022,dizel,2017,585000
fiat,linea,845,dizel,2017,550000
fiat,fiorino,1820,dizel,2017,600000
fiat,fiorino,450,dizel,2017,605000
fiat,doblo,594,dizel,2017,575000
fiat,egea,735,dizel,2017,900000
renault,clio,1500,dizel,2017,400000
fiat,doblo,2225,dizel,2017,510000
ford,fiesta,88136,dizel,2017,577500
fiat,egea,264,dizel,2017,601000
renault,trafic,181437,dizel,2017,680000
fiat,egea,390,dizel,2017,665000
ford,fiesta,2360,dizel,2017,295000
fiat,albea,2890,dizel,2017,270000
hyundai,getz,2320,dizel,2017,410000
fiat,palio,1243,dizel,2017,170000
renault,clio,1180,dizel,2017,600000
fiat,doblo,1115,dizel,2017,700000
volkswagen,polo,1520,dizel,2017,525000
fiat,doblo,970,dizel,2017,700000
citroen,c- elysee,1592,dizel,2017,565000
renault,fluence,730,dizel,2017,730000
fiat,egea,15876,dizel,2017,559000
fiat,fiorino,151092,dizel,2017,485900
renault,symbol,4250,dizel,2017,450000
fiat,doblo,203682,dizel,2017,400000
fiat,egea,3055,dizel,2017,645000
fiat,fiorino,74217,dizel,2017,595200
fiat,fiorino,632,dizel,2017,570000
fiat,egea,119766,dizel,2017,710000
fiat,egea,1876,dizel,2017,620000
jeep,renegade,14612,dizel,2017,1195000
citroen,berlingo,11939,dizel,2017,1039000
alfa romeo,tonale,360,dizel,2017,1700000
fiat,fiorino,143452,dizel,2017,500000
opel,astra,2770,dizel,2017,490000
fiat,fiorino,950,dizel,2017,525000
hyundai,i20,12806,dizel,2017,430000
fiat,doblo,2070,dizel,2017,490000
ford,focus,255003,dizel,2017,405000
fiat,pratico,930,dizel,2017,1250000
jeep,cherokee,189271,dizel,2017,950000
fiat,ducato,900,dizel,2017,2250000
citroen,berlingo,2260,dizel,2017,465000
honda,cr-v,159389,dizel,2017,950000
fiat,ducato,21115,dizel,2017,575000
fiat,punto,1980,dizel,2017,500000
hyundai,accent,203802,dizel,2017,450000
fiat,fiorino,171676,dizel,2017,500000
fiat,fiorino,217577,dizel,2017,405000
fiat,doblo,1760,dizel,2017,540000
fiat,doblo,1210,dizel,2017,687900
citroen,c-elysee,121163,dizel,2017,650000
jeep,renegade,446,dizel,2017,1100000
toyota,corolla,125,dizel,2017,1000000
fiat,egea,550,dizel,2017,875000
fiat,egea,135453,dizel,2017,620000
fiat,ducato,126036,dizel,2017,600000
fiat,ducato,2551,dizel,2017,575000
fiat,doblo,1300,dizel,2017,750000
fiat,fiorino,729,dizel,2017,495000
fiat,linea,2100,dizel,2017,465000
toyota,corolla,946,dizel,2017,790000
fiat,panda,4850,dizel,2017,530000
fiat,doblo,2180,dizel,2017,345000
ssangyong,korando,2350,dizel,2017,470000
fiat,fiorino,650,dizel,2017,519900
fiat,fiorino,1369,dizel,2017,530000
fiat,fiorino,222798,dizel,2017,490000
mercedes,c,3100,dizel,2017,780000
nissan,juke,4275,dizel,2017,745000
toyota,c-hr,98918,dizel,2017,980000
fiat,egea,62553,dizel,2017,590000
fiat,egea,3900,dizel,2017,485000
fiat,doblo,43718,dizel,2017,700000
fiat,fiorino,147417,dizel,2017,610000
renault,clio,11575,dizel,2017,800000
peugeot,206,1850,dizel,2017,395000
renault,symbol,2620,dizel,2017,490000
ford,tourneo courier,19835,dizel,2017,500000
toyota,avensis,2460,dizel,2017,570000
fiat,panda,101444,dizel,2017,250000
fiat,doblo,108408,dizel,2017,580000
renault,symbol,135528,dizel,2017,365000
peugeot,301,12755,dizel,2017,550000
renault,symbol,1070,dizel,2017,455000
ford,tourneo courier,208704,dizel,2017,499000
renault,symbol,1671,dizel,2017,385000
fiat,doblo,2820,dizel,2017,575000
fiat,linea,156866,dizel,2017,500000
ford,focus,2250,dizel,2017,485500
fiat,fiorino,800,dizel,2017,610000
fiat,egea,300,dizel,2017,660000
seat,ibiza,74058,dizel,2017,615000
fiat,fiorino,300,dizel,2017,650000
volkswagen,polo,34862,dizel,2017,900000
citroen,jumpy,1652,dizel,2017,1197000
peugeot,3008,192266,dizel,2017,675000
ford,transit custom,1878,dizel,2017,1050000
kia,venga,19317,dizel,2017,400000
fiat,egea,720,dizel,2017,695000
fiat,doblo,22461,dizel,2017,850000
fiat,fiorino,179417,dizel,2017,450000
citroen,c-elysee,1570,dizel,2017,535000
fiat,egea,32301,dizel,2017,785000
fiat,yeni egea cross,21129,dizel,2017,1100000
audi,a3,134526,dizel,2017,1050000
fiat,fiorino,310182,dizel,2017,287000
fiat,fiorino,2050,dizel,2017,398000
fiat,egea,189714,dizel,2017,650000
volkswagen,caddy,28739,dizel,2017,690000
citroen,c4 cactus dizel,107952,dizel,2017,780000
volkswagen,golf,198574,dizel,2017,510000
volkswagen,passat,244301,dizel,2017,690000
opel,astra,2400,dizel,2017,450000
fiat,doblo,129945,dizel,2017,705000
fiat,fiorino,2435,dizel,2017,490000
fiat,doblo,13731,dizel,2017,575900
renault,megane,198052,dizel,2017,720000
fiat,egea,740,dizel,2017,655000
renault,megane,980,dizel,2017,885000
fiat,egea,123496,dizel,2017,687000
fiat,egea,300,dizel,2017,643000
kia,rio,7561,dizel,2017,659000
fiat,egea,157373,dizel,2017,675000
fiat,egea,165378,dizel,2017,685000
fiat,egea,42028,dizel,2017,805000
fiat,yeni egea cross,12986,dizel,2017,719000
fiat,yeni egea cross,15406,dizel,2017,724000
dacia,sandero,124897,dizel,2017,580000
fiat,yeni egea sedan,16335,dizel,2017,689000
fiat,ducato,1150,dizel,2017,600000
fiat,ducato,1600,dizel,2017,600000
fiat,500 x,22888,dizel,2017,1100000
audi,a1,109628,dizel,2017,650000
fiat,ducato,1750,dizel,2017,700000
jeep,renegade,37933,dizel,2017,1200000
fiat,egea,70583,dizel,2017,700000
fiat,egea,21109,dizel,2017,685000
renault,clio,862,dizel,2017,585000
jeep,renegade,50333,dizel,2017,1200000
renault,symbol,182967,dizel,2017,410000
hyundai,accent,215373,dizel,2017,407900
fiat,linea,1020,dizel,2017,495000
fiat,linea,1740,dizel,2017,455000
fiat,fiorino,11247,dizel,2017,500000
citroen,c4,91575,dizel,2017,605000
renault,symbol,214247,dizel,2017,480000
jeep,compass,22206,dizel,2017,850000
hyundai,i20,2060,dizel,2017,435500
volkswagen,caddy,3000,dizel,2017,450000
ford,fiesta,1000,dizel,2017,500000
renault,symbol,1620,dizel,2017,405500
fiat,doblo,1170,dizel,2017,625000
fiat,egea,14508,dizel,2017,657000
fiat,egea,7250,dizel,2017,777000
fiat,doblo,3797,dizel,2017,601000
fiat,egea,4425,dizel,2017,965000
fiat,fiorino,120459,dizel,2017,450000
fiat,egea,1200,dizel,2017,500000
fiat,egea,120393,dizel,2017,700000
fiat,egea,86764,dizel,2017,700000
opel,corsa,82524,dizel,2017,700900
fiat,doblo,2500,dizel,2017,495000
fiat,fiorino,144798,dizel,2017,610000
fiat,egea,110794,dizel,2017,750000
fiat,doblo,1270,dizel,2017,550000
fiat,fiorino,144981,dizel,2017,425900
fiat,doblo,2200,dizel,2017,417500
fiat,fiorino,1500,dizel,2017,505000
opel,astra,2440,dizel,2017,415500
fiat,egea,33807,dizel,2017,650000
fiat,doblo,3780,dizel,2017,430000
renault,modus,177826,dizel,2017,405000
fiat,egea,112393,dizel,2017,750000
fiat,egea,9471,dizel,2017,700000
dacia,duster,5111,dizel,2017,715000
fiat,doblo,41954,dizel,2017,728000
renault,symbol,98878,dizel,2017,450000
opel,combo,25791,dizel,2017,320000
fiat,doblo,315039,dizel,2017,385000
dacia,sandero,165983,dizel,2017,438000
peugeot,partner,243818,dizel,2017,285000
toyota,rav 4,169847,dizel,2017,950000
alfa romeo,giulietta,55474,dizel,2017,950000
fiat,doblo,75172,dizel,2017,720000
fiat,albea,147669,dizel,2017,350000
ford,focus,22145,dizel,2017,450000
volkswagen,tiguan,5369,dizel,2017,1600000
fiat,doblo,53511,dizel,2017,830000
fiat,yeni egea cross,11585,dizel,2017,850000
fiat,yeni egea cross,46699,dizel,2017,850000
fiat,doblo,218305,dizel,2017,520000
fiat,egea,62903,dizel,2017,730000
toyota,corolla,12235,dizel,2017,850000
fiat,linea,136751,dizel,2017,535000
ford,focus,195459,dizel,2017,665900
renault,symbol,178878,dizel,2017,465000
chevrolet,aveo,1225,dizel,2017,350000
fiat,linea,186472,dizel,2017,410000
ford,transit courier,2000,dizel,2017,550000
jeep,compass,6246,dizel,2017,900000
renault,megane,1780,dizel,2017,855000
fiat,doblo,1880,dizel,2017,570000
hyundai,accent,1880,dizel,2017,465000
fiat,egea,163194,dizel,2017,625900
renault,clio,805,dizel,2017,760000
fiat,fiorino,157835,dizel,2017,520000
hyundai,i20,1200,dizel,2017,585000
fiat,egea,1300,dizel,2017,665000
fiat,egea,158034,dizel,2017,730000
skoda,karoq,13837,dizel,2017,1650000
fiat,500,45,dizel,2017,1300000
fiat,yeni egea sedan,13252,dizel,2017,885000
fiat,egea,150,dizel,2017,750000
fiat,fiorino,849,dizel,2017,570000
renault,clio,620,dizel,2017,615000
fiat,egea,40419,dizel,2017,925900
fiat,egea,42359,dizel,2017,740000
fiat,egea,1880,dizel,2017,595000
fiat,egea,985,dizel,2017,1247000
toyota,corolla,720,dizel,2017,1053000
ford,tourneo courier,640,dizel,2017,803000
nissan,qashqai,66869,dizel,2017,950000
volkswagen,passat,130224,dizel,2017,1000000
peugeot,308,17625,dizel,2017,480000
honda,civic,2400,dizel,2017,485000
peugeot,206,2280,dizel,2017,350000
jeep,renegade,810,dizel,2017,830000
renault,clio,164945,dizel,2017,450000
peugeot,bipper,1880,dizel,2017,450000
fiat,linea,1905,dizel,2017,570000
fiat,linea,1680,dizel,2017,450000
renault,fluence,1900,dizel,2017,485000
renault,fluence,2240,dizel,2017,600000
renault,clio,198604,dizel,2017,459500
renault,master,1080,dizel,2017,750000
renault,symbol,146506,dizel,2017,499900
jeep,renegade,4157,dizel,2017,995000
renault,fluence,204969,dizel,2017,657000
renault,symbol,1300,dizel,2017,500000
opel,astra,840,dizel,2017,790000
citroen,c- elysee,82806,dizel,2017,551000
skoda,superb,2485,dizel,2017,680000
toyota,c-hr,76333,dizel,2017,1159000
ford,tourneo connect,3250,dizel,2017,460000
fiat,palio,1574,dizel,2017,350000
jeep,compass,106248,dizel,2017,1300000
fiat,egea,380,dizel,2017,850000
renault,clio,115,dizel,2017,690000
fiat,doblo,181642,dizel,2017,515900
fiat,doblo,2150,dizel,2017,430000
fiat,doblo,1305,dizel,2017,490000
fiat,egea,787,dizel,2017,1145000
fiat,egea,615,dizel,2017,769950
volkswagen,tiguan,76319,dizel,2017,1279000
ford,transit,2070,dizel,2017,485000
fiat,siena,267127,dizel,2017,249000
fiat,egea,1380,dizel,2017,650000
volkswagen,scirocco,173449,dizel,2017,699000
renault,megane,252009,dizel,2017,309000
renault,kangoo,2510,dizel,2017,355000
fiat,marea,2630,dizel,2017,265000
peugeot,407,3190,dizel,2017,355000
renault,symbol,1989,dizel,2017,425000
fiat,fiorino,1900,dizel,2017,455000
volkswagen,jetta,2580,dizel,2017,785000
fiat,fiorino,150896,dizel,2017,525000
peugeot,207,146568,dizel,2017,400000
renault,clio,5456,dizel,2017,560000
renault,clio,68485,dizel,2017,540000
opel,combo,189249,dizel,2017,400000
hyundai,i30,222441,dizel,2017,400000
hyundai,i20,1720,dizel,2017,450000
citroen,nemo,149981,dizel,2017,430000
volkswagen,passat,1110,dizel,2017,950000
renault,clio,203731,dizel,2017,360000
fiat,egea,182558,dizel,2017,490000
fiat,egea,228903,dizel,2017,585000
fiat,fiorino,18466,dizel,2017,551000
toyota,yaris,124708,dizel,2017,500000
hyundai,matrix,202165,dizel,2017,435000
peugeot,208,37452,dizel,2017,710000
volkswagen,transporter,1380,dizel,2017,965000
toyota,corolla,78,dizel,2017,1585000
jeep,compass,785,dizel,2017,1450000
citroen,c-elysee,1900,dizel,2017,550000
fiat,doblo,22316,dizel,2017,710000
fiat,doblo,79025,dizel,2017,750000
fiat,egea,33908,dizel,2017,715000
fiat,egea,1170,dizel,2017,675000
fiat,doblo,120554,dizel,2017,660000
hyundai,accent era,1350,dizel,2017,650000
hyundai,i20,1050,dizel,2017,650000
jeep,renegade,59124,dizel,2017,1250000
fiat,egea,2692,dizel,2017,525000
fiat,fiorino,64185,dizel,2017,600000
fiat,egea,131268,dizel,2017,695000
fiat,fiorino,152807,dizel,2017,385000
renault,clio,127149,dizel,2017,650000
fiat,egea,1010,dizel,2017,550000
suzuki,vitara,39114,dizel,2017,1150000
mini,countryman,32071,dizel,2017,1500000
mercedes,a,101339,dizel,2017,1175000
renault,taliant,10588,dizel,2017,875000
jeep,compass,10545,dizel,2017,1950000
bmw,3 serisi,1020,dizel,2017,1650000
fiat,egea,145,dizel,2017,1020000
opel,crossland x,40783,dizel,2017,900000
opel,meriva,148223,dizel,2017,520000
fiat,egea,130,dizel,2017,720000
volkswagen,caddy,1293,dizel,2017,850000
ford,kuga,800,dizel,2017,1100000
dacia,sandero,915,dizel,2017,755000
fiat,fiorino,29085,dizel,2017,660000
fiat,fiorino,222979,dizel,2017,550000
fiat,doblo,155413,dizel,2017,620000
fiat,egea,52371,dizel,2017,650000
seat,ibiza,25656,dizel,2017,700000
fiat,fiorino,261794,dizel,2017,410000
fiat,egea,500,dizel,2017,780000
hyundai,tucson,123601,dizel,2017,1110000
renault,kangoo,1850,dizel,2017,580000
fiat,egea,185,dizel,2017,690000
jeep,renegade,50656,dizel,2017,935000
peugeot,208,11396,dizel,2017,915000
citroen,c-elysee,90214,dizel,2017,680000
fiat,500,12416,dizel,2017,930000
fiat,egea,6712,dizel,2017,680000
fiat,egea,36232,dizel,2017,625000
fiat,egea,36232,dizel,2017,750000
fiat,egea,413,dizel,2017,850000
renault,symbol,220549,dizel,2017,369900
jeep,renegade,15955,dizel,2017,900000
chevrolet,aveo,156469,dizel,2017,425000
peugeot,partner,16783,dizel,2017,337000
renault,megane,2800,dizel,2017,250000
hyundai,accent,1710,dizel,2017,520000
fiat,punto,1100,dizel,2017,500000
fiat,punto,1280,dizel,2017,530000
opel,astra,129852,dizel,2017,697000
renault,symbol,3135,dizel,2017,400000
renault,symbol,3575,dizel,2017,400000
fiat,linea,1630,dizel,2017,320000
chevrolet,aveo,117866,dizel,2017,540000
renault,symbol,1450,dizel,2017,455000
renault,symbol,2170,dizel,2017,395000
renault,symbol,1200,dizel,2017,575000
fiat,linea,93119,dizel,2017,615000
fiat,linea,62049,dizel,2017,620000
chevrolet,captiva,256658,dizel,2017,594900
fiat,albea,1690,dizel,2017,455000
renault,fluence,16975,dizel,2017,557000
fiat,ducato,3200,dizel,2017,550000
fiat,ducato,117352,dizel,2017,1000000
renault,clio,111621,dizel,2017,500000
fiat,fiorino,1955,dizel,2017,375000
ford,fiesta,2700,dizel,2017,350000
fiat,linea,1330,dizel,2017,535000
fiat,doblo,186531,dizel,2017,480000
fiat,bravo,1040,dizel,2017,605000
hyundai,getz,231711,dizel,2017,450000
alfa romeo,giulietta,140161,dizel,2017,580000
citroen,c3,193357,dizel,2017,495000
ford,transit,4450,dizel,2017,385000
opel,astra,277036,dizel,2017,379000
fiat,egea,1130,dizel,2017,700000
fiat,egea,1420,dizel,2017,675000
fiat,doblo,700,dizel,2017,698000
renault,captur,109877,dizel,2017,830000
fiat,egea,275,dizel,2017,860000
fiat,egea,2440,dizel,2017,600000
toyota,auris,135381,dizel,2017,710000
citroen,c3,169841,dizel,2017,495000
opel,astra,327473,dizel,2017,355000
volkswagen,golf,1270,dizel,2017,945000
volkswagen,tiguan,153836,dizel,2017,1250000
jeep,compass,15064,dizel,2017,1850000
toyota,corolla,1400,dizel,2017,680000
peugeot,3008,650,dizel,2017,1350000
fiat,fiorino,8833,dizel,2017,500000
fiat,fiorino,395,dizel,2017,560000
peugeot,301,51078,dizel,2017,699900
ford,transit courier,8573,dizel,2017,525900
fiat,doblo,25699,dizel,2017,850000
toyota,corolla,330,dizel,2017,1250000
fiat,egea,1100,dizel,2017,599000
fiat,fiorino,9403,dizel,2017,650000
dacia,logan,790,dizel,2017,595000
fiat,fiorino,1410,dizel,2017,550000
fiat,egea,18469,dizel,2017,750000
fiat,egea,330,dizel,2017,685000
opel,vectra,2400,dizel,2017,430000
skoda,karoq,42246,dizel,2017,1275000
seat,arona,410,dizel,2017,925000
fiat,egea,350,dizel,2017,720000
fiat,doblo,36612,dizel,2017,670000
jeep,renegade,802,dizel,2017,1250000
fiat,egea,45747,dizel,2017,745000
skoda,fabia,80692,dizel,2017,800000
ford,tourneo courier,320,dizel,2017,800000
fiat,egea,18611,dizel,2017,859900
fiat,egea,18526,dizel,2017,859900
fiat,pratico,15166,dizel,2017,650000
fiat,egea,20014,dizel,2017,757000
fiat,egea,21985,dizel,2017,740000
fiat,egea,50948,dizel,2017,855000
fiat,fiorino,890,dizel,2017,595000
hyundai,accent blue,1549,dizel,2017,710000
fiat,egea,37631,dizel,2017,715000
fiat,egea,1335,dizel,2017,535000
opel,astra,226553,dizel,2017,500000
fiat,egea,4675,dizel,2017,630000
fiat,egea,4375,dizel,2017,805000
opel,astra,146996,dizel,2017,550000
ford,fiesta,117659,dizel,2017,700000
fiat,doblo,256528,dizel,2017,377000
fiat,albea,1060,dizel,2017,355000
ford,transit connect,244056,dizel,2017,530000
fiat,fiorino,18024,dizel,2017,470000
fiat,fiorino,1580,dizel,2017,485000
fiat,fiorino,1685,dizel,2017,430000
renault,laguna,3700,dizel,2017,305000
peugeot,508,2770,dizel,2017,625000
fiat,doblo,45123,dizel,2017,680000
citroen,c3,75287,dizel,2017,1050000
suzuki,vitara,2710,dizel,2017,347000
mercedes,a,10613,dizel,2017,850000
hyundai,bayon,48435,dizel,2017,870000
fiat,albea,1270,dizel,2017,402000
renault,fluence,129415,dizel,2017,650000
fiat,palio,47059,dizel,2017,195000
renault,clio,2350,dizel,2017,350000
opel,vectra,2480,dizel,2017,381000
fiat,doblo,199952,dizel,2017,445000
hyundai,i20,1365,dizel,2017,700000
fiat,doblo,2940,dizel,2017,340000
ford,transit connect,2860,dizel,2017,400000
renault,symbol,2560,dizel,2017,355000
citroen,nemo,890,dizel,2017,491000
peugeot,307,169635,dizel,2017,400000
renault,symbol,218118,dizel,2017,419900
fiat,egea,635,dizel,2017,646000
mercedes,190,3260,dizel,2017,91900
fiat,fiorino,2156,dizel,2017,495000
opel,astra,2260,dizel,2017,485000
fiat,fiorino,1780,dizel,2017,455000
fiat,egea,12219,dizel,2017,765900
fiat,egea,31868,dizel,2017,672000
fiat,egea,590,dizel,2017,657000
fiat,egea,27474,dizel,2017,707000
dacia,sandero,109187,dizel,2017,549900
fiat,egea,14329,dizel,2017,917000
fiat,egea,1942,dizel,2017,917000
fiat,egea,20814,dizel,2017,917000
fiat,yeni egea sedan,150,dizel,2017,793000
alfa romeo,tonale,170,dizel,2017,1849900
alfa romeo,tonale,24055,dizel,2017,2050000
hyundai,accent blue,2400,dizel,2017,600000
ford,tourneo courier,17765,dizel,2017,808000
ford,tourneo courier,45947,dizel,2017,820000
ford,tourneo courier,31554,dizel,2017,808000
ford,tourneo courier,50064,dizel,2017,808000
ford,tourneo courier,5918,dizel,2017,800000
mercedes,c,64109,dizel,2017,2500000
fiat,fiorino,58444,dizel,2017,587000
fiat,egea,960,dizel,2017,790000
fiat,egea,129307,dizel,2017,730000
volkswagen,bora,2870,dizel,2017,340000
ford,kuga,130,dizel,2017,1510000
toyota,corolla,1740,dizel,2017,467000
fiat,500,50749,dizel,2017,745000
honda,cr-v,2295,dizel,2017,1115000
peugeot,206+,262583,dizel,2017,395000
renault,megane,172263,dizel,2017,437000
volkswagen,tiguan,170792,dizel,2017,800000
volkswagen,tiguan,98313,dizel,2017,1215000
fiat,egea,631272,dizel,2017,650000
kia,sportage,56258,dizel,2017,950000
ford,fiesta,1740,dizel,2017,488000
peugeot,301,128175,dizel,2017,579900
renault,symbol,1750,dizel,2017,455000
volkswagen,cc,1790,dizel,2017,1132950
bmw,1 serisi,53652,dizel,2017,1619000
bmw,x1,1186,dizel,2017,1215000
fiat,egea,105271,dizel,2017,720000
fiat,doblo,210,dizel,2017,900000
jeep,renegade,24392,dizel,2017,1310000
fiat,yeni egea cross,220,dizel,2017,1135000
kia,ceed,1445,dizel,2017,650000
fiat,egea,260,dizel,2017,705000
audi,a3,90725,dizel,2017,755000
hyundai,accent era,2100,dizel,2017,520000
fiat,doblo,18815,dizel,2017,500000
suzuki,grand vitara,96275,dizel,2017,975000
fiat,linea,23459,dizel,2017,420000
citroen,c3,1700,dizel,2017,465000
